OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit,Sales_Outlier,Quantity_Outlier,Sales_Validation_Flag,OrderMonth,ShippingDays,ProfitMargin
ORD-10152,2025-09-07,2025-09-09,Same Day,CUST-0154,Customer 154,South,Office Supplies,Pens (Box),4.0,1173.95,0.1,4226.22,621.57,False,False,False,2025-09,2,0.1471
ORD-10153,2024-08-10,2024-08-12,Second Class,CUST-0095,Customer 95,West,Technology,Printer,6.0,292.07,0.0,1752.42,698.76,False,False,False,2024-08,2,0.3987
ORD-10154,2024-06-08,2024-06-11,Standard Class,CUST-0068,Customer 68,South,Technology,Monitor,4.0,980.19,0.15,3332.65,1142.14,False,False,False,2024-06,3,0.3427
ORD-10155,2025-03-17,2025-03-18,Standard Class,CUST-0133,Customer 133,North,Technology,Monitor,9.0,1007.81,0.0,9070.29,2076.94,False,False,False,2025-03,1,0.229
ORD-10156,2024-05-20,2024-05-27,Same Day,CUST-0019,Customer 19,West,Technology,Wireless Mouse,4.0,188.99,0.0,755.96,214.02,False,False,False,2024-05,7,0.2831
ORD-10157,2024-12-13,2024-12-20,Standard Class,CUST-0084,Customer 84,West,Office Supplies,Stapler,1.0,169.91,0.1,152.92,51.87,False,False,False,2024-12,7,0.3392
ORD-10158,2025-08-30,2025-09-01,First Class,CUST-0038,Customer 38,West,Technology,Laptop,8.0,215.75,0.0,1726.0,529.43,False,False,False,2025-08,2,0.3067
ORD-10159,2024-03-18,2024-03-19,First Class,CUST-0139,Customer 139,South,Office Supplies,Pens (Box),8.0,1190.49,0.3,6666.74,183.23,False,False,False,2024-03,1,0.0275
ORD-10160,2024-08-20,2024-08-23,First Class,CUST-0044,Customer 44,South,Furniture,Table Lamp,4.0,556.14,0.0,2224.56,1072.25,False,False,False,2024-08,3,0.482
ORD-10161,2024-10-15,2024-10-18,Standard Class,CUST-0079,Customer 79,East,Technology,Monitor,9.0,999.38,0.15,7645.26,1836.37,False,False,False,2024-10,3,0.2402
ORD-10162,2024-12-24,2024-12-31,Standard Class,CUST-0035,Customer 35,West,Office Supplies,Pens (Box),2.0,1072.17,0.0,2144.34,412.41,False,False,False,2024-12,7,0.1923
ORD-10163,2024-03-04,2024-03-08,Same Day,CUST-0141,Customer 141,West,Furniture,Desk,6.0,85.68,0.0,514.08,256.95,False,False,False,2024-03,4,0.4998
ORD-10164,2025-04-21,2025-04-22,Same Day,CUST-0163,Customer 163,South,Furniture,Chair,4.0,988.64,0.0,3954.56,1774.01,False,False,False,2025-04,1,0.4486
ORD-10165,2025-02-02,2025-02-08,First Class,CUST-0123,Customer 123,East,Office Supplies,Stapler,6.0,983.94,0.0,5903.64,2136.71,False,False,False,2025-02,6,0.3619
ORD-10166,2025-01-03,2025-01-06,Standard Class,CUST-0062,Customer 62,East,Furniture,Table Lamp,3.0,901.57,0.0,2704.71,1004.08,False,False,False,2025-01,3,0.3712
ORD-10167,2024-04-28,2024-04-30,Standard Class,CUST-0036,Customer 36,North,Furniture,Bookcase,9.0,147.1,0.0,1323.9,580.26,False,False,False,2024-04,2,0.4383
ORD-10168,2025-12-23,2025-12-30,Second Class,CUST-0133,Customer 133,North,Furniture,Desk,8.0,168.97,0.1,1216.58,328.4,False,False,False,2025-12,7,0.2699
ORD-10169,2024-12-11,2024-12-16,Same Day,CUST-0095,Customer 95,West,Office Supplies,Pens (Box),11.0,1048.07,0.0,11528.77,4873.45,True,False,False,2024-12,5,0.4227
ORD-10170,2025-02-17,2025-02-21,Standard Class,CUST-0191,Customer 191,East,Furniture,Bookcase,1.0,663.34,0.15,563.84,67.21,False,False,False,2025-02,4,0.1192
ORD-10171,2024-07-07,2024-07-13,Standard Class,CUST-0022,Customer 22,South,Furniture,Table Lamp,7.0,586.0,0.0,4102.0,1449.94,False,False,False,2024-07,6,0.3535
ORD-10172,2024-10-08,2024-10-12,First Class,CUST-0055,Customer 55,South,Technology,Printer,2.0,328.48,0.0,656.96,256.11,False,False,False,2024-10,4,0.3898
ORD-10173,2025-07-18,2025-07-23,Same Day,CUST-0161,Customer 161,West,Office Supplies,Pens (Box),1.0,6.28,0.0,6.28,1.17,False,False,False,2025-07,5,0.1863
ORD-10174,2024-12-09,2024-12-12,Standard Class,CUST-0138,Customer 138,North,Office Supplies,Pens (Box),2.0,573.93,0.2,918.29,320.46,False,False,False,2024-12,3,0.349
ORD-10175,2024-10-29,2024-10-31,Standard Class,CUST-0052,Customer 52,North,Technology,Monitor,3.0,817.03,0.0,2451.09,1140.48,False,False,False,2024-10,2,0.4653
ORD-10176,2024-04-08,2024-04-10,Standard Class,CUST-0150,Customer 150,North,Technology,Laptop,1.0,1033.04,0.0,1033.04,386.08,False,False,False,2024-04,2,0.3737
ORD-10177,2024-01-24,2024-01-31,First Class,CUST-0064,Customer 64,West,Technology,Monitor,3.0,734.53,0.0,2203.59,416.64,False,False,False,2024-01,7,0.1891
ORD-10178,2024-03-25,2024-04-01,Same Day,CUST-0173,Customer 173,West,Office Supplies,Paper,1.0,745.39,0.0,745.39,150.32,False,False,False,2024-03,7,0.2017
ORD-10179,2024-02-15,2024-02-18,Second Class,CUST-0155,Customer 155,South,Office Supplies,Stapler,6.0,1196.03,0.0,7176.18,2580.25,False,False,False,2024-02,3,0.3596
ORD-10180,2025-08-11,2025-08-15,Second Class,CUST-0033,Customer 33,North,Furniture,Bookcase,11.0,208.56,0.3,1605.91,58.44,False,False,False,2025-08,4,0.0364
ORD-10181,2025-04-22,2025-04-25,Standard Class,CUST-0161,Customer 161,West,Office Supplies,Pens (Box),5.0,480.04,0.0,2400.2,1092.53,False,False,False,2025-04,3,0.4552
ORD-10182,2025-09-24,2025-09-28,Second Class,CUST-0112,Customer 112,West,Office Supplies,Paper,9.0,709.25,0.0,6383.25,2278.6,False,False,False,2025-09,4,0.357
ORD-10183,2024-07-16,2024-07-20,Same Day,CUST-0024,Customer 24,West,Technology,Monitor,11.0,1119.67,0.0,12316.37,4738.82,True,False,False,2024-07,4,0.3848
ORD-10184,2025-04-25,2025-04-26,Second Class,CUST-0021,Customer 21,East,Technology,Monitor,4.0,667.51,0.0,2670.04,1011.93,False,False,False,2025-04,1,0.379
ORD-10185,2025-07-23,2025-07-27,Same Day,CUST-0067,Customer 67,West,Furniture,Desk,2.0,869.12,0.0,1738.24,738.6,False,False,False,2025-07,4,0.4249
ORD-10186,2025-08-26,2025-09-02,Standard Class,CUST-0020,Customer 20,South,Technology,Monitor,6.0,1113.37,0.0,6680.22,1776.06,False,False,False,2025-08,7,0.2659
ORD-10187,2025-03-26,2025-03-27,Same Day,CUST-0130,Customer 130,East,Office Supplies,Pens (Box),5.0,1109.06,0.0,5545.3,2763.69,False,False,False,2025-03,1,0.4984
ORD-10188,2024-01-20,2024-01-22,Second Class,CUST-0078,Customer 78,North,Office Supplies,Stapler,1.0,893.43,0.15,759.42,157.48,False,False,False,2024-01,2,0.2074
ORD-10189,2025-09-13,2025-09-17,Standard Class,CUST-0154,Customer 154,South,Furniture,Bookcase,9.0,400.21,0.15,3061.61,790.36,False,False,False,2025-09,4,0.2582
ORD-10190,2025-07-19,2025-07-20,Same Day,CUST-0018,Customer 18,North,Office Supplies,Paper,5.0,598.43,0.0,2992.15,485.04,False,False,False,2025-07,1,0.1621
ORD-10191,2024-03-26,2024-03-27,Second Class,CUST-0087,Customer 87,North,Office Supplies,Pens (Box),3.0,715.16,0.15,1823.66,469.73,False,False,False,2024-03,1,0.2576
ORD-10192,2025-02-16,2025-02-23,Second Class,CUST-0162,Customer 162,East,Technology,Monitor,3.0,1178.66,0.0,3535.98,1242.04,False,False,False,2025-02,7,0.3513
ORD-10193,2025-05-30,2025-06-02,First Class,CUST-0045,Customer 45,North,Technology,Laptop,2.0,954.73,0.0,1623.04,478.24,False,False,False,2025-05,3,0.2947
ORD-10194,2025-01-14,2025-01-19,First Class,CUST-0176,Customer 176,South,Furniture,Chair,11.0,559.09,0.1,5534.99,2108.29,False,False,False,2025-01,5,0.3809
ORD-10195,2025-11-10,2025-11-12,Second Class,CUST-0076,Customer 76,South,Technology,Wireless Mouse,7.0,52.91,0.0,370.37,117.49,False,False,False,2025-11,2,0.3172
ORD-10196,2024-09-08,2024-09-10,Same Day,CUST-0015,Customer 15,East,Technology,Laptop,6.0,120.69,0.2,579.31,114.59,False,False,False,2024-09,2,0.1978
ORD-10197,2024-09-19,2024-09-23,Standard Class,CUST-0072,Customer 72,North,Office Supplies,Paper,1.0,783.75,0.15,666.19,100.34,False,False,False,2024-09,4,0.1506
ORD-10198,2025-01-25,2025-01-27,First Class,CUST-0077,Customer 77,South,Technology,Laptop,3.0,1192.28,0.3,2503.79,664.79,False,False,False,2025-01,2,0.2655
ORD-10199,2025-10-27,2025-10-28,Second Class,CUST-0088,Customer 88,South,Furniture,Bookcase,10.0,58.91,0.2,471.28,4.06,False,False,False,2025-10,1,0.0086
ORD-10200,2024-04-23,2024-04-28,Second Class,CUST-0149,Customer 149,West,Furniture,Table Lamp,11.0,644.2,0.2,5668.96,718.49,False,False,False,2024-04,5,0.1267
ORD-10201,2025-01-09,2025-01-12,Standard Class,CUST-0064,Customer 64,West,Technology,Wireless Mouse,1.0,1162.66,0.0,1162.66,504.27,False,False,False,2025-01,3,0.4337
ORD-10202,2025-09-25,2025-09-30,Same Day,CUST-0029,Customer 29,East,Furniture,Chair,8.0,850.87,0.15,5785.92,57.43,False,False,False,2025-09,5,0.0099
ORD-10203,2025-12-05,2025-12-12,Standard Class,CUST-0034,Customer 34,East,Office Supplies,Stapler,2.0,955.97,0.0,1911.94,592.27,False,False,False,2025-12,7,0.3098
ORD-10204,2024-12-18,2024-12-20,Second Class,CUST-0014,Customer 14,West,Technology,Printer,9.0,550.4,0.0,4953.6,1849.87,False,False,False,2024-12,2,0.3734
ORD-10205,2025-09-01,2025-09-06,Standard Class,CUST-0082,Customer 82,South,Furniture,Bookcase,1.0,936.94,0.0,18727.873054494645,163.27,True,False,True,2025-09,5,0.0087
ORD-10206,2024-05-30,2024-06-04,Same Day,CUST-0023,Customer 23,North,Furniture,Chair,10.0,1171.0,0.0,11710.0,3741.18,True,False,False,2024-05,5,0.3195
ORD-10207,2024-04-18,2024-04-20,Standard Class,CUST-0163,Customer 163,South,Office Supplies,Paper,3.0,63.7,0.0,191.1,91.31,False,False,False,2024-04,2,0.4778
ORD-10208,2025-01-27,2025-02-03,First Class,CUST-0148,Customer 148,North,Technology,Wireless Mouse,3.0,753.06,0.0,2259.18,496.56,False,False,False,2025-01,7,0.2198
ORD-10209,2024-10-24,2024-10-28,First Class,CUST-0056,Customer 56,North,Office Supplies,Stapler,11.0,420.74,0.0,4628.14,1948.1,False,False,False,2024-10,4,0.4209
ORD-10210,2025-07-16,2025-07-18,First Class,CUST-0155,Customer 155,South,Office Supplies,Binder,4.0,650.87,0.0,2603.48,1009.48,False,False,False,2025-07,2,0.3877
ORD-10211,2025-06-06,2025-06-13,Same Day,CUST-0060,Customer 60,East,Office Supplies,Paper,5.0,278.23,0.1,1252.04,474.24,False,False,False,2025-06,7,0.3788
ORD-10212,2024-12-29,2024-12-31,Same Day,CUST-0141,Customer 141,West,Office Supplies,Paper,7.0,625.86,0.0,4381.02,1520.94,False,False,False,2024-12,2,0.3472
ORD-10213,2024-06-24,2024-06-26,First Class,CUST-0006,Customer 6,West,Technology,Printer,6.0,509.01,0.0,3054.06,893.21,False,False,False,2024-06,2,0.2925
ORD-10214,2025-12-17,2025-12-23,Standard Class,CUST-0046,Customer 46,West,Technology,Laptop,7.0,565.46,0.15,3364.49,726.55,False,False,False,2025-12,6,0.2159
ORD-10215,2024-05-20,2024-05-26,Same Day,CUST-0033,Customer 33,North,Office Supplies,Stapler,8.0,939.2,0.0,7513.6,2079.18,False,False,False,2024-05,6,0.2767
ORD-10216,2025-04-28,2025-05-03,Second Class,CUST-0048,Customer 48,West,Furniture,Desk,5.0,807.87,0.3,2827.54,283.48,False,False,False,2025-04,5,0.1003
ORD-10217,2025-03-12,2025-03-18,Second Class,CUST-0177,Customer 177,East,Office Supplies,Binder,6.0,885.2,0.0,5311.2,2255.01,False,False,False,2025-03,6,0.4246
ORD-10218,2025-04-02,2025-04-06,Standard Class,CUST-0131,Customer 131,East,Technology,Laptop,5.0,897.99,0.15,3816.46,1143.12,False,False,False,2025-04,4,0.2995
ORD-10219,2024-05-18,2024-05-25,First Class,CUST-0164,Customer 164,South,Office Supplies,Pens (Box),2.0,241.21,0.0,482.42,151.82,False,False,False,2024-05,7,0.3147
ORD-10220,2024-05-07,2024-05-10,Second Class,CUST-0021,Customer 21,East,Furniture,Bookcase,10.0,432.43,0.0,4324.3,1939.02,False,False,False,2024-05,3,0.4484
ORD-10221,2024-11-04,2024-11-08,Standard Class,CUST-0185,Customer 185,South,Furniture,Desk,2.0,662.54,0.1,1192.57,497.6,False,False,False,2024-11,4,0.4173
ORD-10222,2025-08-18,2025-08-21,Second Class,CUST-0035,Customer 35,West,Technology,Printer,2.0,540.65,0.15,919.1,287.34,False,False,False,2025-08,3,0.3126
ORD-10223,2024-05-07,2024-05-10,Standard Class,CUST-0078,Customer 78,North,Furniture,Chair,6.0,473.51,0.0,2841.06,672.98,False,False,False,2024-05,3,0.2369
ORD-10224,2024-11-16,2024-11-20,Same Day,CUST-0023,Customer 23,North,Technology,Laptop,1.0,367.04,0.0,367.04,153.2,False,False,False,2024-11,4,0.4174
ORD-10225,2024-12-10,2024-12-15,Second Class,CUST-0002,Customer 2,West,Office Supplies,Binder,6.0,773.38,0.15,3944.24,1.9,False,False,False,2024-12,5,0.0005
ORD-10226,2025-07-31,2025-08-05,Second Class,CUST-0063,Customer 63,South,Office Supplies,Pens (Box),6.0,555.81,0.0,3334.86,1648.98,False,False,False,2025-07,5,0.4945
ORD-10227,2025-12-23,2025-12-24,First Class,CUST-0101,Customer 101,West,Technology,Monitor,5.0,683.96,0.0,3419.8,708.53,False,False,False,2025-12,1,0.2072
ORD-10228,2025-09-10,2025-09-12,Second Class,CUST-0056,Customer 56,North,Furniture,Table Lamp,1.0,1193.81,0.15,1014.74,46.01,False,False,False,2025-09,2,0.0453
ORD-10229,2025-12-27,2025-12-31,First Class,CUST-0160,Customer 160,West,Technology,Printer,3.0,729.53,0.2,1750.87,392.58,False,False,False,2025-12,4,0.2242
ORD-10230,2024-05-22,2024-05-23,Same Day,CUST-0161,Customer 161,West,Furniture,Chair,3.0,74.24,0.2,178.18,35.41,False,False,False,2024-05,1,0.1987
ORD-10231,2025-11-03,2025-11-10,Same Day,CUST-0057,Customer 57,East,Office Supplies,Stapler,3.0,214.68,0.15,547.43,165.74,False,False,False,2025-11,7,0.3028
ORD-10232,2025-08-17,2025-08-21,Standard Class,CUST-0124,Customer 124,South,Furniture,Bookcase,6.0,581.595,0.0,3147.43,511.2,False,False,False,2025-08,4,0.1624
ORD-10233,2025-02-26,2025-03-01,First Class,CUST-0005,Customer 5,South,Technology,Wireless Mouse,5.0,307.38,0.1,1383.21,199.57,False,False,False,2025-02,3,0.1443
ORD-10234,2024-01-04,2024-01-06,Standard Class,CUST-0149,Customer 149,West,Office Supplies,Paper,8.0,687.54,0.3,3850.22,1025.67,False,False,False,2024-01,2,0.2664
ORD-10235,2024-04-24,2024-04-27,Standard Class,CUST-0192,Customer 192,East,Technology,Printer,9.0,111.41,0.0,1002.69,239.17,False,False,False,2024-04,3,0.2385
ORD-10236,2024-10-26,2024-11-01,First Class,CUST-0011,Customer 11,East,Furniture,Chair,7.0,577.9,0.15,3438.5,506.51,False,False,False,2024-10,6,0.1473
ORD-10237,2025-12-25,2025-12-31,Standard Class,CUST-0064,Customer 64,West,Office Supplies,Paper,5.0,487.01,0.2,1948.04,520.96,False,False,False,2025-12,6,0.2674
ORD-10238,2024-12-07,2024-12-09,Second Class,CUST-0031,Customer 31,South,Office Supplies,Paper,5.0,244.67,0.0,1223.35,413.08,False,False,False,2024-12,2,0.3377
ORD-10239,2024-03-27,2024-03-29,Second Class,CUST-0045,Customer 45,North,Office Supplies,Paper,10.0,964.25,0.0,9642.5,3896.08,False,False,False,2024-03,2,0.4041
ORD-10240,2024-10-20,2024-10-22,Standard Class,CUST-0012,Customer 12,West,Furniture,Table Lamp,6.0,273.5,0.15,1394.85,345.07,False,False,False,2024-10,2,0.2474
ORD-10241,2025-03-24,2025-03-30,Standard Class,CUST-0105,Customer 105,West,Furniture,Table Lamp,8.0,940.57,0.0,7524.56,1346.23,False,False,False,2025-03,6,0.1789
ORD-10242,2024-02-06,2024-02-10,Same Day,CUST-0048,Customer 48,West,Furniture,Chair,6.0,1041.57,0.0,6249.42,1770.96,False,False,False,2024-02,4,0.2834
ORD-10243,2024-02-11,2024-02-18,Standard Class,CUST-0063,Customer 63,South,Furniture,Chair,9.0,1126.52,0.1,9124.81,2489.77,False,False,False,2024-02,7,0.2729
ORD-10244,2025-08-21,2025-08-28,Standard Class,CUST-0162,Customer 162,East,Office Supplies,Stapler,1.0,900.48,0.0,900.48,413.1,False,False,False,2025-08,7,0.4588
ORD-10245,2025-12-02,2025-12-09,Same Day,CUST-0159,Customer 159,East,Technology,Printer,6.0,701.26,0.0,4207.56,944.97,False,False,False,2025-12,7,0.2246
ORD-10246,2025-05-09,2025-05-13,Same Day,CUST-0099,Customer 99,East,Office Supplies,Stapler,4.0,630.09,0.0,2520.36,558.68,False,False,False,2025-05,4,0.2217
ORD-10247,2025-04-26,2025-04-30,Standard Class,CUST-0013,Customer 13,East,Office Supplies,Pens (Box),11.0,1181.1,0.0,12992.1,3593.9,True,False,False,2025-04,4,0.2766
ORD-10248,2024-10-28,2024-11-02,Second Class,CUST-0102,Customer 102,North,Furniture,Chair,7.0,1051.27,0.0,7358.89,1650.4,False,False,False,2024-10,5,0.2243
ORD-10249,2024-06-20,2024-06-25,Second Class,CUST-0068,Customer 68,South,Office Supplies,Binder,10.0,365.08,0.1,3285.72,1029.89,False,False,False,2024-06,5,0.3134
ORD-10250,2024-01-18,2024-01-23,Second Class,CUST-0100,Customer 100,North,Office Supplies,Pens (Box),11.0,268.09,0.1,2654.09,597.96,False,False,False,2024-01,5,0.2253
ORD-10251,2024-10-30,2024-11-06,Same Day,CUST-0139,Customer 139,South,Furniture,Desk,4.0,1038.79,0.0,4155.16,1501.04,False,False,False,2024-10,7,0.3612
ORD-10252,2024-07-07,2024-07-10,Standard Class,CUST-0013,Customer 13,East,Technology,Printer,6.0,1040.6,0.1,5619.24,561.94,False,False,False,2024-07,3,0.1
ORD-10253,2024-09-05,2024-09-12,Second Class,CUST-0122,Customer 122,East,Technology,Monitor,9.0,298.61,0.0,2687.49,1318.18,False,False,False,2024-09,7,0.4905
ORD-10254,2025-06-27,2025-06-28,First Class,CUST-0089,Customer 89,West,Furniture,Bookcase,5.0,640.28,0.0,3201.4,1097.0,False,False,False,2025-06,1,0.3427
ORD-10255,2024-04-03,2024-04-04,Second Class,CUST-0024,Customer 24,West,Furniture,Chair,10.0,975.04,0.0,9750.4,2900.61,False,False,False,2024-04,1,0.2975
ORD-10256,2025-11-03,2025-11-04,Standard Class,CUST-0028,Customer 28,West,Furniture,Table Lamp,8.0,401.93,0.0,3215.44,1369.39,False,False,False,2025-11,1,0.4259
ORD-10257,2025-01-20,2025-01-26,First Class,CUST-0028,Customer 28,West,Furniture,Desk,1.0,1187.84,0.0,1187.84,538.82,False,False,False,2025-01,6,0.4536
ORD-10258,2025-04-05,2025-04-12,First Class,CUST-0166,Customer 166,West,Furniture,Table Lamp,1.0,1059.2,0.0,1059.2,336.04,False,False,False,2025-04,7,0.3173
ORD-10259,2025-07-24,2025-07-26,Second Class,CUST-0071,Customer 71,West,Technology,Printer,4.0,563.84,0.0,2255.36,498.89,False,False,False,2025-07,2,0.2212
ORD-10260,2025-09-06,2025-09-13,Standard Class,CUST-0095,Customer 95,West,Office Supplies,Paper,9.0,399.59,0.1,3236.68,360.55,False,False,False,2025-09,7,0.1114
ORD-10261,2024-03-22,2024-03-25,Same Day,CUST-0004,Customer 4,South,Office Supplies,Paper,4.0,263.86,0.1,949.9,86.1,False,False,False,2024-03,3,0.0906
ORD-10262,2025-02-08,2025-02-15,Standard Class,CUST-0087,Customer 87,North,Furniture,Desk,4.0,748.13,0.0,2992.52,843.17,False,False,False,2025-02,7,0.2818
ORD-10263,2024-02-07,2024-02-10,Second Class,CUST-0126,Customer 126,East,Office Supplies,Stapler,8.0,820.69,0.0,6565.52,2255.95,False,False,False,2024-02,3,0.3436
ORD-10264,2024-11-17,2024-11-21,First Class,CUST-0145,Customer 145,West,Office Supplies,Paper,4.0,892.77,0.0,3571.08,748.45,False,False,False,2024-11,4,0.2096
ORD-10265,2025-11-09,2025-11-13,Same Day,CUST-0177,Customer 177,East,Office Supplies,Pens (Box),6.0,601.54,0.0,3609.24,632.38,False,False,False,2025-11,4,0.1752
ORD-10266,2025-06-22,2025-06-26,Same Day,CUST-0122,Customer 122,East,Technology,Printer,11.0,90.86,0.0,999.46,331.26,False,False,False,2025-06,4,0.3314
ORD-10267,2024-11-06,2024-11-08,Standard Class,CUST-0150,Customer 150,North,Technology,Printer,6.0,1154.83,0.0,6928.98,3025.82,False,False,False,2024-11,2,0.4367
ORD-10268,2024-11-11,2024-11-13,First Class,CUST-0007,Customer 7,North,Technology,Laptop,8.0,924.24,0.1,6654.53,2874.37,False,False,False,2024-11,2,0.4319
ORD-10269,2024-10-15,2024-10-20,Second Class,CUST-0132,Customer 132,East,Furniture,Chair,11.0,205.0,0.0,2255.0,870.02,False,False,False,2024-10,5,0.3858
ORD-10270,2024-06-17,2024-06-21,Same Day,CUST-0118,Customer 118,North,Furniture,Table Lamp,2.0,1087.42,0.0,2174.84,511.89,False,False,False,2024-06,4,0.2354
ORD-10271,2025-04-11,2025-04-16,Same Day,CUST-0079,Customer 79,East,Office Supplies,Pens (Box),3.0,347.84,0.0,1043.52,425.75,False,False,False,2025-04,5,0.408
ORD-10272,2025-01-19,2025-01-22,Standard Class,CUST-0019,Customer 19,West,Furniture,Table Lamp,2.0,768.64,0.15,1306.69,36.09,False,False,False,2025-01,3,0.0276
ORD-10273,2024-11-23,2024-11-30,Same Day,CUST-0063,Customer 63,South,Technology,Printer,10.0,367.33,0.0,3673.3,569.48,False,False,False,2024-11,7,0.155
ORD-10274,2024-07-15,2024-07-17,First Class,CUST-0134,Customer 134,East,Technology,Wireless Mouse,11.0,388.42,0.0,4272.62,1297.71,False,False,False,2024-07,2,0.3037
ORD-10275,2025-01-20,2025-01-21,Second Class,CUST-0184,Customer 184,East,Technology,Monitor,5.0,900.26,0.0,4501.3,1729.68,False,False,False,2025-01,1,0.3843
ORD-10276,2024-11-21,2024-11-23,Standard Class,CUST-0058,Customer 58,North,Technology,Wireless Mouse,6.0,643.55,0.0,2745.27,628.69,False,False,True,2024-11,2,0.229
ORD-10277,2024-01-08,2024-01-09,Same Day,CUST-0028,Customer 28,West,Furniture,Chair,2.0,788.77,0.0,1577.54,752.91,False,False,False,2024-01,1,0.4773
ORD-10278,2025-09-11,2025-09-16,Second Class,CUST-0023,Customer 23,North,Office Supplies,Paper,1.0,190.7,0.0,190.7,65.67,False,False,False,2025-09,5,0.3444
ORD-10279,2025-03-09,2025-03-16,Second Class,CUST-0153,Customer 153,West,Furniture,Desk,9.0,1072.2,0.0,9649.8,4221.68,False,False,False,2025-03,7,0.4375
ORD-10280,2024-05-28,2024-06-04,Same Day,CUST-0118,Customer 118,North,Office Supplies,Paper,10.0,793.68,0.1,7143.12,1509.58,False,False,False,2024-05,7,0.2113
ORD-10281,2025-06-19,2025-06-20,Standard Class,CUST-0198,Customer 198,North,Technology,Printer,4.0,575.29,0.0,2301.16,969.83,False,False,False,2025-06,1,0.4215
ORD-10282,2024-01-14,2024-01-19,Same Day,CUST-0070,Customer 70,South,Technology,Printer,4.0,529.82,0.0,2119.28,606.87,False,False,False,2024-01,5,0.2864
ORD-10283,2025-05-22,2025-05-24,Standard Class,CUST-0026,Customer 26,East,Office Supplies,Paper,8.0,127.84,0.0,1022.72,295.37,False,False,False,2025-05,2,0.2888
ORD-10284,2024-11-28,2024-12-02,Same Day,CUST-0027,Customer 27,South,Office Supplies,Paper,7.0,499.65,0.0,3497.55,739.57,False,False,False,2024-11,4,0.2115
