OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD-10188,20/01/2024,2024-01-22,Second Class,CUST-0078,Customer 78,North,Office Supplies,Stapler,1.0,893.43,0.15,759.42,157.48
ORD-10189,2025-09-13,2025-09-17,Standard Class,CUST-0154,Customer 154,South,Furniture,Bookcase,9.0,400.21,0.15,3061.61,790.36
ORD-10190,2025-07-19,2025-07-20,Same Day,CUST-0018,Customer 18,North,Office Supplies,Paper,5.0,598.43,0.0,2992.15,485.04
ORD-10191,2024-03-26,2024-03-27,Second Class,CUST-0087,Customer 87,North,OFFICE SUPPLIES,Pens (Box),3.0,715.16,0.15,1823.66,469.73
ORD-10192,16/02/2025,2025-02-23,Second Class,CUST-0162,Customer 162,East,Technology,Monitor,3.0,1178.66,0.0,3535.98,1242.04
ORD-10193,2025-05-30,2025-06-02,First Class,CUST-0045,Customer 45,North,Technology,Laptop,2.0,954.73,,1623.04,478.24
ORD-10194,14/01/2025,2025-01-19,First Class,CUST-0176,  Customer 176  ,South,Furniture,Chair,11.0,559.09,0.1,5534.99,2108.29
ORD-10195,2025-11-10,2025-11-12,Second Class,CUST-0076,Customer 76,south,Technology,Wireless Mouse,7.0,52.91,0.0,370.37,117.49
ORD-10196,08/09/2024,2024-09-10,Same Day,CUST-0015,Customer 15,East,Technology,Laptop,6.0,120.69,0.2,579.31,114.59
ORD-10197,2024-09-19,2024-09-23,Standard Class,CUST-0072,Customer 72,North,Office Supplies,Paper,1.0,783.75,0.15,666.19,100.34
ORD-10198,25/01/2025,2025-01-27,First Class,CUST-0077,Customer 77,South,Technology,Laptop,3.0,1192.28,0.3,2503.79,664.79
ORD-10199,2025-10-27,2025-10-28,Second Class,CUST-0088,Customer 88,South,FURNITURE,Bookcase,10.0,58.91,0.2,471.28,4.06
ORD-10200,2024-04-23,2024-04-28,Second Class,CUST-0149,Customer 149,West,Furniture,Table Lamp,11.0,644.2,0.2,5668.96,718.49
ORD-10201,2025-01-09,2025-01-12,Standard Class,CUST-0064,Customer 64,West,Technology,Wireless Mouse,1.0,1162.66,0.0,1162.66,504.27
ORD-10202,2025-09-25,2025-09-30,Same Day,CUST-0029,Customer 29,East,Furniture,Chair,8.0,850.87,0.15,5785.92,57.43
ORD-10203,2025-12-05,2025-12-12,Standard Class,CUST-0034,Customer 34,East,Office Supplies,Stapler,2.0,955.97,0.0,1911.94,592.27
ORD-10204,2024-12-18,2024-12-20,Second Class,CUST-0014,Customer 14,West,Technology,Printer,9.0,550.4,0.0,4953.6,1849.87
ORD-10205,01/09/2025,2025-09-06,Standard Class,CUST-0082,Customer 82,South,FURNITURE,Bookcase,1.0,936.94,0.0,18727.873054494645,163.27
ORD-10206,2024-05-30,2024-06-04,Same Day,CUST-0023,Customer 23,North,Furniture,Chair,10.0,1171.0,0.0,11710.0,3741.18
ORD-10207,2024-04-18,2024-04-20,Standard Class,CUST-0163,Customer 163,South,Office Supplies,Paper,3.0,63.7,0.0,191.1,91.31
ORD-10208,2025-01-27,2025-02-03,First Class,CUST-0148,Customer 148,North,Technology,Wireless Mouse,3.0,753.06,0.0,2259.18,496.56
ORD-10209,2024-10-24,2024-10-28,First Class,CUST-0056,Customer 56,North,Office Supplies,Stapler,11.0,420.74,0.0,4628.14,1948.1
ORD-10210,2025-07-16,2025-07-18,First Class,CUST-0155,Customer 155,South,Office Supplies,Binder,4.0,650.87,0.0,2603.48,1009.48
ORD-10211,2025-06-06,2025-06-13,Same Day,CUST-0060,Customer 60,East,Office Supplies,Paper,5.0,278.23,0.1,1252.04,474.24
ORD-10212,2024-12-29,2024-12-31,Same Day,CUST-0141,Customer 141,West,Office Supplies,Paper,7.0,625.86,0.0,4381.02,1520.94
ORD-10213,2024-06-24,2024-06-26,First Class,CUST-0006,  Customer 6  ,west,Technology,Printer,6.0,509.01,0.0,3054.06,893.21
ORD-10214,2025-12-17,2025-12-23,Standard Class,CUST-0046,Customer 46,West,Technology,Laptop,7.0,565.46,0.15,3364.49,726.55
ORD-10215,2024-05-20,2024-05-26,Same Day,CUST-0033,  Customer 33  ,North,OFFICE SUPPLIES,Stapler,8.0,939.2,0.0,7513.6,2079.18
ORD-10216,2025-04-28,2025-05-03,Second Class,CUST-0048,Customer 48,West,Furniture,Desk,5.0,807.87,0.3,2827.54,283.48
ORD-10217,2025-03-12,2025-03-18,Second Class,CUST-0177,Customer 177,East,Office Supplies,Binder,6.0,885.2,0.0,5311.2,2255.01
ORD-10218,2025-04-02,2025-04-06,Standard Class,CUST-0131,Customer 131,East,Technology,Laptop,5.0,897.99,0.15,3816.46,1143.12
ORD-10219,2024-05-18,2024-05-25,First Class,CUST-0164,  Customer 164  ,South,Office Supplies,Pens (Box),2.0,241.21,0.0,482.42,151.82
ORD-10220,2024-05-07,2024-05-10,Second Class,CUST-0021,Customer 21,east,FURNITURE,Bookcase,10.0,432.43,0.0,4324.3,1939.02
ORD-10221,04/11/2024,2024-11-08,Standard Class,CUST-0185,Customer 185,South,Furniture,Desk,2.0,662.54,0.1,1192.57,497.6
ORD-10222,2025-08-18,2025-08-21,Second Class,CUST-0035,Customer 35,west,Technology,Printer,2.0,540.65,0.15,919.1,287.34
ORD-10223,2024-05-07,2024-05-10,Standard Class,CUST-0078,Customer 78,North,Furniture,Chair,6.0,473.51,0.0,2841.06,672.98
ORD-10224,2024-11-16,2024-11-20,Same Day,CUST-0023,Customer 23,North,Technology,Laptop,1.0,367.04,0.0,367.04,153.2
ORD-10225,10/12/2024,2024-12-15,Second Class,CUST-0002,Customer 2,West,Office Supplies,Binder,6.0,773.38,0.15,3944.24,1.9
ORD-10226,2025-07-31,2025-08-05,Second Class,CUST-0063,Customer 63,South,Office Supplies,Pens (Box),6.0,555.81,0.0,3334.86,1648.98
ORD-10227,2025-12-23,2025-12-24,First Class,CUST-0101,Customer 101,West,Technology,Monitor,5.0,683.96,0.0,3419.8,708.53
ORD-10228,2025-09-10,2025-09-12,Second Class,CUST-0056,  Customer 56  ,North,Furniture,Table Lamp,1.0,1193.81,0.15,1014.74,46.01
ORD-10229,2025-12-27,2025-12-31,First Class,CUST-0160,Customer 160,west,Technology,Printer,3.0,729.53,0.2,1750.87,392.58
ORD-10230,2024-05-22,2024-05-23,Same Day,CUST-0161,Customer 161,West,Furniture,Chair,3.0,74.24,0.2,178.18,35.41
ORD-10231,2025-11-03,2025-11-10,Same Day,CUST-0057,  Customer 57  ,East,Office Supplies,Stapler,3.0,214.68,0.15,547.43,165.74
ORD-10232,17/08/2025,2025-08-21,,CUST-0124,Customer 124,South,FURNITURE,Bookcase,,,,3147.43,511.2
ORD-10233,2025-02-26,2025-03-01,First Class,CUST-0005,Customer 5,South,Technology,Wireless Mouse,5.0,307.38,0.1,1383.21,199.57
ORD-10234,2024-01-04,2024-01-06,Standard Class,CUST-0149,Customer 149,West,Office Supplies,Paper,8.0,687.54,0.3,3850.22,1025.67
ORD-10235,2024-04-24,2024-04-27,Standard Class,CUST-0192,Customer 192,East,Technology,Printer,9.0,111.41,0.0,1002.69,239.17
ORD-10236,2024-10-26,2024-11-01,First Class,CUST-0011,Customer 11,East,FURNITURE,Chair,7.0,577.9,0.15,3438.5,506.51
ORD-10237,2025-12-25,2025-12-31,Standard Class,CUST-0064,Customer 64,west,Office Supplies,Paper,5.0,487.01,0.2,1948.04,520.96
ORD-10238,07/12/2024,2024-12-09,Second Class,CUST-0031,Customer 31,South,OFFICE SUPPLIES,Paper,5.0,244.67,0.0,1223.35,413.08
ORD-10239,2024-03-27,2024-03-29,Second Class,CUST-0045,Customer 45,North,Office Supplies,Paper,10.0,964.25,0.0,9642.5,3896.08
ORD-10240,2024-10-20,2024-10-22,Standard Class,CUST-0012,Customer 12,west,Furniture,Table Lamp,6.0,273.5,0.15,1394.85,345.07
ORD-10241,2025-03-24,2025-03-30,Standard Class,CUST-0105,Customer 105,west,Furniture,Table Lamp,8.0,940.57,0.0,7524.56,1346.23
ORD-10242,2024-02-06,2024-02-10,Same Day,CUST-0048,Customer 48,west,Furniture,Chair,6.0,1041.57,0.0,6249.42,1770.96
ORD-10243,2024-02-11,2024-02-18,Standard Class,CUST-0063,Customer 63,south,Furniture,Chair,9.0,1126.52,0.1,9124.81,2489.77
ORD-10244,2025-08-21,2025-08-28,Standard Class,CUST-0162,Customer 162,east,Office Supplies,Stapler,1.0,900.48,0.0,900.48,413.1
ORD-10245,2025-12-02,2025-12-09,Same Day,CUST-0159,Customer 159,East,Technology,Printer,6.0,701.26,0.0,4207.56,944.97
ORD-10246,2025-05-09,2025-05-13,Same Day,CUST-0099,Customer 99,East,Office Supplies,Stapler,4.0,630.09,0.0,2520.36,558.68
ORD-10247,2025-04-26,2025-04-30,Standard Class,CUST-0013,Customer 13,East,Office Supplies,Pens (Box),11.0,1181.1,0.0,12992.1,3593.9
ORD-10248,28/10/2024,2024-11-02,Second Class,CUST-0102,Customer 102,North,Furniture,Chair,7.0,1051.27,0.0,7358.89,1650.4
ORD-10249,2024-06-20,2024-06-25,Second Class,CUST-0068,Customer 68,South,Office Supplies,Binder,10.0,365.08,0.1,3285.72,1029.89
ORD-10250,2024-01-18,2024-01-23,Second Class,CUST-0100,  Customer 100  ,North,Office Supplies,Pens (Box),11.0,268.09,0.1,2654.09,597.96
ORD-10251,2024-10-30,2024-11-06,Same Day,CUST-0139,Customer 139,South,Furniture,Desk,4.0,1038.79,0.0,4155.16,1501.04
ORD-10252,07/07/2024,2024-07-10,Standard Class,CUST-0013,  Customer 13  ,East,Technology,Printer,6.0,1040.6,0.1,5619.24,561.94
ORD-10253,2024-09-05,2024-09-12,Second Class,CUST-0122,Customer 122,East,Technology,Monitor,9.0,298.61,0.0,2687.49,1318.18
ORD-10254,2025-06-27,2025-06-28,First Class,CUST-0089,Customer 89,West,Furniture,Bookcase,5.0,640.28,0.0,3201.4,1097.0
ORD-10255,2024-04-03,2024-04-04,Second Class,CUST-0024,Customer 24,West,Furniture,Chair,10.0,975.04,0.0,9750.4,2900.61
ORD-10256,2025-11-03,2025-11-04,Standard Class,CUST-0028,Customer 28,West,FURNITURE,Table Lamp,8.0,401.93,0.0,3215.44,1369.39
ORD-10257,2025-01-20,2025-01-26,First Class,CUST-0028,Customer 28,West,Furniture,Desk,1.0,1187.84,0.0,1187.84,538.82
ORD-10258,2025-04-05,2025-04-12,First Class,CUST-0166,Customer 166,west,Furniture,Table Lamp,1.0,1059.2,0.0,1059.2,336.04
ORD-10259,2025-07-24,2025-07-26,Second Class,CUST-0071,Customer 71,West,Technology,Printer,4.0,563.84,0.0,2255.36,498.89
ORD-10260,2025-09-06,2025-09-13,Standard Class,CUST-0095,Customer 95,west,Office Supplies,Paper,9.0,399.59,0.1,3236.68,360.55
ORD-10261,2024-03-22,2024-03-25,Same Day,CUST-0004,Customer 4,South,Office Supplies,Paper,4.0,263.86,0.1,949.9,86.1
ORD-10262,2025-02-08,2025-02-15,Standard Class,CUST-0087,Customer 87,north,Furniture,Desk,4.0,748.13,0.0,2992.52,843.17
ORD-10263,2024-02-07,2024-02-10,Second Class,CUST-0126,Customer 126,East,Office Supplies,Stapler,8.0,820.69,0.0,6565.52,2255.95
ORD-10264,2024-11-17,2024-11-21,First Class,CUST-0145,Customer 145,West,OFFICE SUPPLIES,Paper,4.0,892.77,0.0,3571.08,748.45
ORD-10265,2025-11-09,2025-11-13,Same Day,CUST-0177,Customer 177,East,Office Supplies,Pens (Box),6.0,601.54,0.0,3609.24,632.38
ORD-10266,22/06/2025,2025-06-26,Same Day,CUST-0122,Customer 122,East,Technology,Printer,11.0,90.86,0.0,999.46,331.26
ORD-10267,2024-11-06,2024-11-08,Standard Class,CUST-0150,  Customer 150  ,North,TECHNOLOGY,Printer,6.0,1154.83,0.0,6928.98,3025.82
ORD-10268,2024-11-11,2024-11-13,First Class,CUST-0007,Customer 7,North,Technology,Laptop,8.0,924.24,0.1,6654.53,2874.37
ORD-10269,2024-10-15,2024-10-20,Second Class,CUST-0132,Customer 132,East,Furniture,Chair,11.0,205.0,0.0,2255.0,870.02
ORD-10270,2024-06-17,2024-06-21,Same Day,CUST-0118,Customer 118,North,Furniture,Table Lamp,2.0,1087.42,0.0,2174.84,511.89
ORD-10271,2025-04-11,2025-04-16,Same Day,CUST-0079,Customer 79,east,Office Supplies,Pens (Box),3.0,347.84,0.0,1043.52,425.75
ORD-10272,2025-01-19,2025-01-22,Standard Class,CUST-0019,Customer 19,West,Furniture,Table Lamp,2.0,768.64,0.15,1306.69,36.09
ORD-10273,2024-11-23,2024-11-30,Same Day,CUST-0063,  Customer 63  ,south,Technology,Printer,10.0,367.33,0.0,3673.3,569.48
ORD-10274,15/07/2024,2024-07-17,First Class,CUST-0134,Customer 134,East,Technology,Wireless Mouse,11.0,388.42,0.0,4272.62,1297.71
ORD-10275,2025-01-20,2025-01-21,Second Class,CUST-0184,Customer 184,East,Technology,Monitor,5.0,900.26,0.0,4501.3,1729.68
ORD-10276,2024-11-21,2024-11-23,,CUST-0058,Customer 58,North,Technology,Wireless Mouse,,,,2745.27,628.69
ORD-10277,2024-01-08,2024-01-09,Same Day,CUST-0028,Customer 28,West,Furniture,Chair,2.0,788.77,0.0,1577.54,752.91
ORD-10278,2025-09-11,2025-09-16,Second Class,CUST-0023,Customer 23,North,Office Supplies,Paper,1.0,190.7,0.0,190.7,65.67
ORD-10279,2025-03-09,2025-03-16,Second Class,CUST-0153,Customer 153,West,Furniture,Desk,9.0,1072.2,0.0,9649.8,4221.68
ORD-10280,2024-05-28,2024-06-04,Same Day,CUST-0118,Customer 118,North,Office Supplies,Paper,10.0,793.68,0.1,7143.12,1509.58
ORD-10281,19/06/2025,2025-06-20,Standard Class,CUST-0198,Customer 198,North,Technology,Printer,4.0,575.29,0.0,2301.16,969.83
ORD-10282,14/01/2024,2024-01-19,Same Day,CUST-0070,Customer 70,South,Technology,Printer,4.0,529.82,0.0,2119.28,606.87
ORD-10283,2025-05-22,2025-05-24,Standard Class,CUST-0026,Customer 26,East,OFFICE SUPPLIES,Paper,8.0,127.84,,1022.72,295.37
ORD-10284,2024-11-28,2024-12-02,Same Day,CUST-0027,Customer 27,south,Office Supplies,Paper,7.0,499.65,0.0,3497.55,739.57
ORD-10285,06/01/2025,2025-01-07,Same Day,CUST-0134,Customer 134,East,Furniture,Bookcase,11.0,26.34,0.2,231.79,-9.61
ORD-10286,2025-10-23,2025-10-24,Same Day,CUST-0052,Customer 52,North,Office Supplies,Pens (Box),3.0,1165.0,0.0,3495.0,1651.9
ORD-10287,2025-04-28,2025-05-04,First Class,CUST-0133,Customer 133,North,Technology,Wireless Mouse,7.0,503.62,0.0,3525.34,1573.17
ORD-10288,2025-09-11,2025-09-18,Same Day,CUST-0058,Customer 58,North,Office Supplies,Stapler,3.0,569.6,0.0,1708.8,667.67
ORD-10289,2025-03-08,2025-03-15,First Class,CUST-0061,Customer 61,West,OFFICE SUPPLIES,Paper,5.0,213.89,0.0,1069.45,361.08
ORD-10290,2025-09-19,2025-09-24,First Class,CUST-0111,Customer 111,South,Furniture,Chair,11.0,456.95,0.15,4272.48,1334.04
ORD-10291,2024-11-25,2024-11-26,First Class,CUST-0195,Customer 195,West,Office Supplies,Paper,3.0,833.05,0.3,1749.4,368.1
ORD-10292,22/02/2024,2024-02-26,Second Class,CUST-0093,Customer 93,West,Office Supplies,Binder,4.0,572.99,0.1,2062.76,688.06
ORD-10293,2024-07-02,2024-07-07,Standard Class,CUST-0118,Customer 118,North,Office Supplies,Stapler,6.0,1012.06,0.0,6072.36,1010.8
ORD-10294,23/12/2024,2024-12-24,Standard Class,CUST-0143,Customer 143,south,TECHNOLOGY,Wireless Mouse,8.0,174.26,0.0,1394.08,361.57
ORD-10295,2024-07-15,2024-07-17,Second Class,CUST-0178,Customer 178,north,Furniture,Desk,2.0,532.09,0.0,1064.18,337.71
ORD-10296,2024-09-29,2024-10-03,Standard Class,CUST-0068,Customer 68,South,Office Supplies,Stapler,4.0,783.35,0.0,3133.4,1551.59
ORD-10297,2024-05-29,2024-06-03,Standard Class,CUST-0083,Customer 83,north,Technology,Monitor,5.0,973.31,0.0,4866.55,1529.78
ORD-10298,2024-09-08,2024-09-14,Same Day,CUST-0138,Customer 138,North,TECHNOLOGY,Printer,9.0,508.43,0.0,4575.87,1034.21
ORD-10299,2025-01-01,2025-01-06,Second Class,CUST-0135,Customer 135,West,Furniture,Table Lamp,7.0,917.79,0.0,6424.53,1441.38
ORD-10300,2024-01-31,2024-02-06,Second Class,CUST-0005,Customer 5,South,Office Supplies,Pens (Box),9.0,536.7,0.0,4830.3,2167.07
ORD-10301,03/01/2024,2024-01-07,Standard Class,CUST-0066,Customer 66,South,Office Supplies,Paper,1.0,545.75,0.15,463.89,129.15
ORD-10302,2024-04-05,2024-04-11,First Class,CUST-0052,Customer 52,North,Furniture,Desk,1.0,66.81,0.2,53.45,13.83
ORD-10303,2025-12-11,2025-12-13,Same Day,CUST-0019,Customer 19,West,Furniture,Bookcase,5.0,1116.48,0.0,5582.4,893.76
ORD-10304,23/11/2024,2024-11-26,First Class,CUST-0003,Customer 3,East,Office Supplies,Pens (Box),2.0,338.99,0.15,576.28,144.77
ORD-10305,15/02/2025,2025-02-17,First Class,CUST-0082,Customer 82,south,Office Supplies,Paper,3.0,365.17,0.0,1095.51,397.51
ORD-10306,2025-05-07,2025-05-10,First Class,CUST-0044,Customer 44,South,Technology,Laptop,6.0,319.85,0.0,1919.1,725.23
ORD-10307,2024-01-31,2024-02-07,Second Class,CUST-0165,Customer 165,South,Technology,Printer,-4.0,1023.88,0.0,4095.52,1741.25
ORD-10308,2024-12-27,2024-12-30,Standard Class,CUST-0186,Customer 186,South,Office Supplies,Paper,7.0,153.11,0.0,1071.77,255.63
ORD-10309,2025-05-15,2025-05-22,Second Class,CUST-0087,Customer 87,north,Office Supplies,Pens (Box),11.0,729.81,0.1,7225.12,1206.15
ORD-10310,2025-01-13,2025-01-16,Standard Class,CUST-0044,Customer 44,South,Technology,Laptop,2.0,642.23,0.0,1284.46,366.6
ORD-10311,2024-09-02,2024-09-04,Same Day,CUST-0099,Customer 99,East,OFFICE SUPPLIES,Stapler,3.0,52.27,0.0,156.81,65.22
ORD-10312,2024-05-20,2024-05-23,Second Class,CUST-0125,Customer 125,West,Technology,Monitor,4.0,457.45,0.0,1829.8,697.79
ORD-10313,2024-09-13,2024-09-20,Standard Class,CUST-0142,Customer 142,North,Furniture,Bookcase,1.0,246.53,0.1,221.88,13.12
ORD-10314,17/08/2024,2024-08-21,Same Day,CUST-0082,Customer 82,South,Office Supplies,Stapler,11.0,929.86,0.1,9205.61,1068.92
ORD-10315,2024-12-25,2024-12-26,Same Day,CUST-0076,  Customer 76  ,South,Technology,Laptop,9.0,968.65,0.0,8717.85,1523.58
ORD-10316,2024-03-09,2024-03-15,Same Day,CUST-0184,Customer 184,East,Technology,Wireless Mouse,1.0,789.19,0.0,789.19,181.86
ORD-10317,2025-09-13,2025-09-14,First Class,CUST-0053,Customer 53,South,Technology,Printer,10.0,121.97,0.0,1219.7,433.04
ORD-10318,2024-10-13,2024-10-20,Same Day,CUST-0066,Customer 66,South,Technology,Monitor,11.0,513.0,0.15,4796.55,1441.11
ORD-10319,2024-09-30,2024-10-04,Standard Class,CUST-0002,  Customer 2  ,West,Technology,Wireless Mouse,4.0,605.5,0.0,2422.0,992.83
ORD-10320,2025-02-17,2025-02-22,Same Day,CUST-0014,Customer 14,West,Office Supplies,Binder,7.0,499.02,0.15,2969.17,908.73
ORD-10321,2025-02-11,2025-02-13,Standard Class,CUST-0118,Customer 118,North,Office Supplies,Binder,11.0,1006.57,0.0,11072.27,3495.95
ORD-10322,11/07/2024,2024-07-14,First Class,CUST-0003,Customer 3,East,FURNITURE,Bookcase,4.0,1115.87,0.0,4463.48,1350.86
ORD-10323,2024-08-03,2024-08-05,Standard Class,CUST-0134,Customer 134,East,Furniture,Desk,7.0,980.0,0.0,6860.0,2200.1
ORD-10324,2025-11-15,2025-11-16,First Class,CUST-0001,  Customer 1  ,North,TECHNOLOGY,Laptop,5.0,1074.2,0.0,5371.0,2077.81
ORD-10325,2025-07-11,2025-07-15,Second Class,CUST-0182,Customer 182,North,Office Supplies,Binder,5.0,191.77,0.0,958.85,143.91
ORD-10326,2025-11-04,2025-11-09,Same Day,CUST-0099,Customer 99,East,Furniture,Desk,9.0,109.87,0.0,988.83,172.68
ORD-10327,2025-02-06,2025-02-13,Same Day,CUST-0154,Customer 154,South,Furniture,Desk,4.0,545.68,0.0,2182.72,946.17
ORD-10328,2024-02-19,2024-02-24,First Class,CUST-0033,Customer 33,North,Technology,Printer,7.0,51.31,0.1,323.25,101.05
ORD-10329,12/09/2025,2025-09-15,Same Day,CUST-0112,Customer 112,West,Furniture,Table Lamp,11.0,899.47,0.15,8410.04,2990.36
ORD-10330,2024-08-04,2024-08-09,Second Class,CUST-0174,Customer 174,East,OFFICE SUPPLIES,Stapler,6.0,77.45,0.0,464.7,190.95
ORD-10331,2025-05-20,2025-05-24,Same Day,CUST-0153,Customer 153,West,Furniture,Bookcase,3.0,754.21,0.0,2262.63,857.8
ORD-10332,2025-03-04,2025-03-11,Same Day,CUST-0110,Customer 110,East,Furniture,Desk,4.0,1159.61,0.0,4638.44,842.21
ORD-10333,2024-01-14,2024-01-15,Second Class,CUST-0121,Customer 121,South,Furniture,Bookcase,5.0,839.49,0.3,2938.21,166.08
ORD-10334,2025-07-02,2025-07-07,First Class,CUST-0019,Customer 19,West,Furniture,Chair,8.0,611.67,0.1,4404.02,468.4
ORD-10335,2024-03-13,2024-03-17,First Class,CUST-0060,Customer 60,East,Technology,Monitor,9.0,1011.73,0.15,7739.73,3070.84
ORD-10336,2025-04-18,2025-04-23,First Class,CUST-0092,Customer 92,West,Furniture,Table Lamp,9.0,507.17,0.0,4564.53,1740.65
ORD-10337,19/07/2024,2024-07-22,Standard Class,CUST-0114,Customer 114,South,Furniture,Bookcase,2.0,1066.19,0.1,1919.14,703.84
ORD-10338,2025-03-21,2025-03-22,First Class,CUST-0083,Customer 83,North,Furniture,Bookcase,7.0,372.62,0.0,2608.34,1268.09
ORD-10339,2024-06-02,2024-06-06,Standard Class,CUST-0086,Customer 86,East,Furniture,Table Lamp,1.0,876.75,0.2,701.4,30.88
ORD-10340,2024-08-24,2024-08-29,Same Day,CUST-0198,Customer 198,north,Office Supplies,Binder,2.0,628.45,0.0,1256.9,365.31
ORD-10341,2024-04-17,2024-04-20,Second Class,CUST-0065,Customer 65,South,Office Supplies,Pens (Box),1.0,464.7,0.0,464.7,175.08
ORD-10342,28/12/2024,2024-12-29,Second Class,CUST-0028,Customer 28,west,Furniture,Table Lamp,10.0,1103.5,0.0,11035.0,5258.81
ORD-10343,2024-04-07,2024-04-12,Second Class,CUST-0178,Customer 178,North,Furniture,Desk,3.0,1183.31,0.0,3549.93,1528.81
ORD-10344,2024-10-02,2024-10-03,First Class,CUST-0013,Customer 13,East,Office Supplies,Stapler,2.0,992.98,0.0,1985.96,695.21
ORD-10345,2025-05-24,2025-05-25,First Class,CUST-0133,Customer 133,North,Office Supplies,Pens (Box),5.0,683.46,0.0,3417.3,1504.94
ORD-10346,2025-06-12,2025-06-13,Standard Class,CUST-0127,Customer 127,North,Office Supplies,Binder,1.0,84.35,0.15,71.7,4.86
ORD-10347,2025-07-14,2025-07-17,Second Class,CUST-0106,Customer 106,West,Furniture,Table Lamp,1.0,1025.09,0.0,1025.09,315.83
ORD-10348,2024-12-31,2025-01-07,Standard Class,CUST-0055,Customer 55,south,Office Supplies,Binder,1.0,1186.96,0.0,1186.96,248.38
ORD-10349,2025-08-27,2025-08-30,Standard Class,CUST-0081,Customer 81,West,Technology,Laptop,10.0,799.93,0.1,7199.37,2462.5
ORD-10350,2024-12-03,2024-12-10,Second Class,CUST-0003,Customer 3,east,Technology,Printer,3.0,395.64,0.0,1186.92,489.25
ORD-10351,2025-12-07,2025-12-13,Standard Class,CUST-0163,Customer 163,South,Furniture,Table Lamp,10.0,724.53,0.0,7245.3,1863.12
ORD-10352,2024-01-07,2024-01-09,Standard Class,CUST-0017,Customer 17,East,TECHNOLOGY,Laptop,7.0,61.46,0.1,387.2,23.44
ORD-10353,2025-02-13,2025-02-14,Second Class,CUST-0008,Customer 8,East,Office Supplies,Paper,1.0,712.6,0.1,641.34,195.45
ORD-10354,2024-07-07,2024-07-12,First Class,CUST-0154,Customer 154,South,Furniture,Table Lamp,11.0,231.44,0.0,2545.84,778.16
ORD-10355,2025-01-19,2025-01-23,First Class,CUST-0131,Customer 131,East,Office Supplies,Stapler,-9.0,1071.59,0.15,8197.66,2540.85
ORD-10356,2025-11-11,2025-11-13,First Class,CUST-0155,Customer 155,South,OFFICE SUPPLIES,Binder,6.0,819.87,0.3,3443.45,266.03
ORD-10357,13/09/2025,2025-09-20,Same Day,CUST-0125,Customer 125,west,Technology,Monitor,2.0,287.86,0.0,575.72,274.28
ORD-10358,12/07/2025,2025-07-13,Standard Class,CUST-0021,Customer 21,East,Furniture,Chair,9.0,120.84,0.2,870.05,50.03
ORD-10359,2025-10-03,2025-10-08,Second Class,CUST-0021,  Customer 21  ,East,Office Supplies,Pens (Box),7.0,910.03,0.15,5414.68,627.96
ORD-10360,2025-11-29,2025-12-04,Same Day,CUST-0056,Customer 56,North,Office Supplies,Stapler,3.0,707.09,0.1,1909.14,523.96
ORD-10361,03/09/2025,2025-09-08,Standard Class,CUST-0025,  Customer 25  ,west,Office Supplies,Binder,2.0,246.87,0.0,493.74,163.68
ORD-10362,2025-03-01,2025-03-03,First Class,CUST-0016,Customer 16,West,Technology,Monitor,10.0,704.3,0.1,6338.7,1041.83
ORD-10363,17/03/2024,2024-03-19,Same Day,CUST-0085,  Customer 85  ,East,Office Supplies,Pens (Box),7.0,647.32,0.0,4531.24,2105.13
ORD-10364,2025-05-10,2025-05-11,First Class,CUST-0139,Customer 139,South,OFFICE SUPPLIES,Pens (Box),7.0,113.04,0.0,791.28,334.23
ORD-10365,2025-09-03,2025-09-10,Standard Class,CUST-0050,Customer 50,West,Office Supplies,Binder,7.0,711.68,0.0,4981.76,1712.79
